group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
HeapVecComparison,vec,13,,,1909292.0,ns,1
HeapVecComparison,vec,13,,,4390846.0,ns,2
HeapVecComparison,vec,13,,,5191678.0,ns,3
HeapVecComparison,vec,13,,,6816318.0,ns,4
HeapVecComparison,vec,13,,,8561760.0,ns,5
HeapVecComparison,vec,13,,,10222877.0,ns,6
HeapVecComparison,vec,13,,,11992106.0,ns,7
HeapVecComparison,vec,13,,,13605662.0,ns,8
HeapVecComparison,vec,13,,,15313436.0,ns,9
HeapVecComparison,vec,13,,,17008435.0,ns,10
HeapVecComparison,vec,13,,,18717170.0,ns,11
HeapVecComparison,vec,13,,,20433470.0,ns,12
HeapVecComparison,vec,13,,,22314108.0,ns,13
HeapVecComparison,vec,13,,,23807170.0,ns,14
HeapVecComparison,vec,13,,,26132940.0,ns,15
HeapVecComparison,vec,13,,,27509314.0,ns,16
HeapVecComparison,vec,13,,,28947572.0,ns,17
HeapVecComparison,vec,13,,,30605622.0,ns,18
HeapVecComparison,vec,13,,,32365843.0,ns,19
HeapVecComparison,vec,13,,,34399318.0,ns,20
HeapVecComparison,vec,13,,,35928197.0,ns,21
HeapVecComparison,vec,13,,,37477813.0,ns,22
HeapVecComparison,vec,13,,,39142085.0,ns,23
HeapVecComparison,vec,13,,,40846874.0,ns,24
HeapVecComparison,vec,13,,,42580255.0,ns,25
HeapVecComparison,vec,13,,,44267839.0,ns,26
HeapVecComparison,vec,13,,,46145133.0,ns,27
HeapVecComparison,vec,13,,,47650104.0,ns,28
HeapVecComparison,vec,13,,,49322632.0,ns,29
HeapVecComparison,vec,13,,,51137306.0,ns,30
HeapVecComparison,vec,13,,,52882691.0,ns,31
HeapVecComparison,vec,13,,,54842267.0,ns,32
HeapVecComparison,vec,13,,,56325388.0,ns,33
HeapVecComparison,vec,13,,,57895304.0,ns,34
HeapVecComparison,vec,13,,,59701412.0,ns,35
HeapVecComparison,vec,13,,,61251709.0,ns,36
HeapVecComparison,vec,13,,,62979230.0,ns,37
HeapVecComparison,vec,13,,,64993920.0,ns,38
HeapVecComparison,vec,13,,,66414344.0,ns,39
HeapVecComparison,vec,13,,,68110145.0,ns,40
HeapVecComparison,vec,13,,,69758217.0,ns,41
HeapVecComparison,vec,13,,,71435343.0,ns,42
HeapVecComparison,vec,13,,,73257111.0,ns,43
HeapVecComparison,vec,13,,,74872851.0,ns,44
HeapVecComparison,vec,13,,,76551691.0,ns,45
HeapVecComparison,vec,13,,,78444881.0,ns,46
HeapVecComparison,vec,13,,,79977807.0,ns,47
HeapVecComparison,vec,13,,,81673099.0,ns,48
HeapVecComparison,vec,13,,,83618626.0,ns,49
HeapVecComparison,vec,13,,,85157154.0,ns,50
HeapVecComparison,vec,13,,,86814262.0,ns,51
HeapVecComparison,vec,13,,,88478473.0,ns,52
HeapVecComparison,vec,13,,,90248955.0,ns,53
HeapVecComparison,vec,13,,,91851099.0,ns,54
HeapVecComparison,vec,13,,,93741606.0,ns,55
HeapVecComparison,vec,13,,,95264102.0,ns,56
HeapVecComparison,vec,13,,,97146954.0,ns,57
HeapVecComparison,vec,13,,,98763797.0,ns,58
HeapVecComparison,vec,13,,,100398664.0,ns,59
HeapVecComparison,vec,13,,,102136354.0,ns,60
HeapVecComparison,vec,13,,,103787631.0,ns,61
HeapVecComparison,vec,13,,,105509502.0,ns,62
HeapVecComparison,vec,13,,,107233646.0,ns,63
HeapVecComparison,vec,13,,,108931971.0,ns,64
HeapVecComparison,vec,13,,,110716438.0,ns,65
HeapVecComparison,vec,13,,,112305310.0,ns,66
HeapVecComparison,vec,13,,,114191125.0,ns,67
HeapVecComparison,vec,13,,,115744501.0,ns,68
HeapVecComparison,vec,13,,,117506957.0,ns,69
HeapVecComparison,vec,13,,,119392213.0,ns,70
HeapVecComparison,vec,13,,,120890644.0,ns,71
HeapVecComparison,vec,13,,,122746515.0,ns,72
HeapVecComparison,vec,13,,,124389277.0,ns,73
HeapVecComparison,vec,13,,,125949483.0,ns,74
HeapVecComparison,vec,13,,,128264988.0,ns,75
HeapVecComparison,vec,13,,,129397451.0,ns,76
HeapVecComparison,vec,13,,,131077774.0,ns,77
HeapVecComparison,vec,13,,,132763727.0,ns,78
HeapVecComparison,vec,13,,,134513930.0,ns,79
HeapVecComparison,vec,13,,,136192698.0,ns,80
HeapVecComparison,vec,13,,,137952390.0,ns,81
HeapVecComparison,vec,13,,,139642039.0,ns,82
HeapVecComparison,vec,13,,,141443249.0,ns,83
HeapVecComparison,vec,13,,,143059138.0,ns,84
HeapVecComparison,vec,13,,,144710738.0,ns,85
HeapVecComparison,vec,13,,,146383675.0,ns,86
HeapVecComparison,vec,13,,,148270945.0,ns,87
HeapVecComparison,vec,13,,,149848545.0,ns,88
HeapVecComparison,vec,13,,,151593759.0,ns,89
HeapVecComparison,vec,13,,,153217696.0,ns,90
HeapVecComparison,vec,13,,,154970603.0,ns,91
HeapVecComparison,vec,13,,,156534988.0,ns,92
HeapVecComparison,vec,13,,,158357377.0,ns,93
HeapVecComparison,vec,13,,,160124722.0,ns,94
HeapVecComparison,vec,13,,,161643380.0,ns,95
HeapVecComparison,vec,13,,,163528306.0,ns,96
HeapVecComparison,vec,13,,,165101899.0,ns,97
HeapVecComparison,vec,13,,,166840019.0,ns,98
HeapVecComparison,vec,13,,,168540508.0,ns,99
HeapVecComparison,vec,13,,,170585455.0,ns,100
