group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
HeapVecComparison,vec,9,,,1909652.0,ns,2
HeapVecComparison,vec,9,,,3827710.0,ns,4
HeapVecComparison,vec,9,,,5743182.0,ns,6
HeapVecComparison,vec,9,,,7686440.0,ns,8
HeapVecComparison,vec,9,,,9622010.0,ns,10
HeapVecComparison,vec,9,,,11504089.0,ns,12
HeapVecComparison,vec,9,,,13391671.0,ns,14
HeapVecComparison,vec,9,,,15304049.0,ns,16
HeapVecComparison,vec,9,,,17215684.0,ns,18
HeapVecComparison,vec,9,,,19008839.0,ns,20
HeapVecComparison,vec,9,,,20961801.0,ns,22
HeapVecComparison,vec,9,,,22845506.0,ns,24
HeapVecComparison,vec,9,,,24656401.0,ns,26
HeapVecComparison,vec,9,,,26875625.0,ns,28
HeapVecComparison,vec,9,,,28520922.0,ns,30
HeapVecComparison,vec,9,,,30737569.0,ns,32
HeapVecComparison,vec,9,,,32600334.0,ns,34
HeapVecComparison,vec,9,,,34505538.0,ns,36
HeapVecComparison,vec,9,,,36324129.0,ns,38
HeapVecComparison,vec,9,,,39108191.0,ns,40
HeapVecComparison,vec,9,,,40331838.0,ns,42
HeapVecComparison,vec,9,,,42119861.0,ns,44
HeapVecComparison,vec,9,,,45818489.0,ns,46
HeapVecComparison,vec,9,,,46433863.0,ns,48
HeapVecComparison,vec,9,,,48069953.0,ns,50
HeapVecComparison,vec,9,,,49582280.0,ns,52
HeapVecComparison,vec,9,,,51340267.0,ns,54
HeapVecComparison,vec,9,,,53108945.0,ns,56
HeapVecComparison,vec,9,,,55123945.0,ns,58
HeapVecComparison,vec,9,,,56886832.0,ns,60
HeapVecComparison,vec,9,,,58909586.0,ns,62
HeapVecComparison,vec,9,,,60577625.0,ns,64
HeapVecComparison,vec,9,,,62494441.0,ns,66
HeapVecComparison,vec,9,,,64374998.0,ns,68
HeapVecComparison,vec,9,,,66281705.0,ns,70
HeapVecComparison,vec,9,,,68149209.0,ns,72
HeapVecComparison,vec,9,,,70094989.0,ns,74
HeapVecComparison,vec,9,,,72065685.0,ns,76
HeapVecComparison,vec,9,,,73850012.0,ns,78
HeapVecComparison,vec,9,,,75721704.0,ns,80
HeapVecComparison,vec,9,,,77585009.0,ns,82
HeapVecComparison,vec,9,,,79497597.0,ns,84
HeapVecComparison,vec,9,,,81525991.0,ns,86
HeapVecComparison,vec,9,,,83490327.0,ns,88
HeapVecComparison,vec,9,,,85614852.0,ns,90
HeapVecComparison,vec,9,,,87148608.0,ns,92
HeapVecComparison,vec,9,,,89017345.0,ns,94
HeapVecComparison,vec,9,,,90822129.0,ns,96
HeapVecComparison,vec,9,,,92778119.0,ns,98
HeapVecComparison,vec,9,,,94623993.0,ns,100
HeapVecComparison,vec,9,,,96599396.0,ns,102
HeapVecComparison,vec,9,,,98448886.0,ns,104
HeapVecComparison,vec,9,,,100288567.0,ns,106
HeapVecComparison,vec,9,,,102339075.0,ns,108
HeapVecComparison,vec,9,,,104143759.0,ns,110
HeapVecComparison,vec,9,,,106006363.0,ns,112
HeapVecComparison,vec,9,,,107842717.0,ns,114
HeapVecComparison,vec,9,,,109782857.0,ns,116
HeapVecComparison,vec,9,,,111699633.0,ns,118
HeapVecComparison,vec,9,,,113621698.0,ns,120
HeapVecComparison,vec,9,,,115443436.0,ns,122
HeapVecComparison,vec,9,,,117350944.0,ns,124
HeapVecComparison,vec,9,,,119406631.0,ns,126
HeapVecComparison,vec,9,,,121312455.0,ns,128
HeapVecComparison,vec,9,,,123134032.0,ns,130
HeapVecComparison,vec,9,,,125078480.0,ns,132
HeapVecComparison,vec,9,,,126855735.0,ns,134
HeapVecComparison,vec,9,,,128819787.0,ns,136
HeapVecComparison,vec,9,,,130583487.0,ns,138
HeapVecComparison,vec,9,,,132510031.0,ns,140
HeapVecComparison,vec,9,,,134613747.0,ns,142
HeapVecComparison,vec,9,,,136502991.0,ns,144
HeapVecComparison,vec,9,,,138122929.0,ns,146
HeapVecComparison,vec,9,,,140038372.0,ns,148
HeapVecComparison,vec,9,,,142038856.0,ns,150
HeapVecComparison,vec,9,,,143935763.0,ns,152
HeapVecComparison,vec,9,,,145811814.0,ns,154
HeapVecComparison,vec,9,,,147782409.0,ns,156
HeapVecComparison,vec,9,,,149632348.0,ns,158
HeapVecComparison,vec,9,,,151466791.0,ns,160
HeapVecComparison,vec,9,,,153360324.0,ns,162
HeapVecComparison,vec,9,,,155254766.0,ns,164
HeapVecComparison,vec,9,,,157134532.0,ns,166
HeapVecComparison,vec,9,,,158968193.0,ns,168
HeapVecComparison,vec,9,,,161111353.0,ns,170
HeapVecComparison,vec,9,,,162885580.0,ns,172
HeapVecComparison,vec,9,,,164659329.0,ns,174
HeapVecComparison,vec,9,,,166613884.0,ns,176
HeapVecComparison,vec,9,,,168507356.0,ns,178
HeapVecComparison,vec,9,,,170331778.0,ns,180
HeapVecComparison,vec,9,,,172527337.0,ns,182
HeapVecComparison,vec,9,,,174150563.0,ns,184
HeapVecComparison,vec,9,,,175996265.0,ns,186
HeapVecComparison,vec,9,,,177961260.0,ns,188
HeapVecComparison,vec,9,,,179872095.0,ns,190
HeapVecComparison,vec,9,,,181816923.0,ns,192
HeapVecComparison,vec,9,,,183755101.0,ns,194
HeapVecComparison,vec,9,,,185467541.0,ns,196
HeapVecComparison,vec,9,,,187477461.0,ns,198
HeapVecComparison,vec,9,,,189280876.0,ns,200
