group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
HeapVecComparison,vec,31,,,8065369.0,ns,1
HeapVecComparison,vec,31,,,16146889.0,ns,2
HeapVecComparison,vec,31,,,24224262.0,ns,3
HeapVecComparison,vec,31,,,32142285.0,ns,4
HeapVecComparison,vec,31,,,40277405.0,ns,5
HeapVecComparison,vec,31,,,48428766.0,ns,6
HeapVecComparison,vec,31,,,56259776.0,ns,7
HeapVecComparison,vec,31,,,64202765.0,ns,8
HeapVecComparison,vec,31,,,72272042.0,ns,9
HeapVecComparison,vec,31,,,80359834.0,ns,10
HeapVecComparison,vec,31,,,88279571.0,ns,11
HeapVecComparison,vec,31,,,96659980.0,ns,12
HeapVecComparison,vec,31,,,104511690.0,ns,13
HeapVecComparison,vec,31,,,112504964.0,ns,14
HeapVecComparison,vec,31,,,120531621.0,ns,15
HeapVecComparison,vec,31,,,128640180.0,ns,16
HeapVecComparison,vec,31,,,136949449.0,ns,17
HeapVecComparison,vec,31,,,144586454.0,ns,18
HeapVecComparison,vec,31,,,152616428.0,ns,19
HeapVecComparison,vec,31,,,160891520.0,ns,20
HeapVecComparison,vec,31,,,168878773.0,ns,21
HeapVecComparison,vec,31,,,176933554.0,ns,22
HeapVecComparison,vec,31,,,185053454.0,ns,23
HeapVecComparison,vec,31,,,192805527.0,ns,24
HeapVecComparison,vec,31,,,201190645.0,ns,25
HeapVecComparison,vec,31,,,208971252.0,ns,26
HeapVecComparison,vec,31,,,216978180.0,ns,27
HeapVecComparison,vec,31,,,226457463.0,ns,28
HeapVecComparison,vec,31,,,234841541.0,ns,29
HeapVecComparison,vec,31,,,241685879.0,ns,30
HeapVecComparison,vec,31,,,249346440.0,ns,31
HeapVecComparison,vec,31,,,257897721.0,ns,32
HeapVecComparison,vec,31,,,265436070.0,ns,33
HeapVecComparison,vec,31,,,273318548.0,ns,34
HeapVecComparison,vec,31,,,281193180.0,ns,35
HeapVecComparison,vec,31,,,289476969.0,ns,36
HeapVecComparison,vec,31,,,297615375.0,ns,37
HeapVecComparison,vec,31,,,305412582.0,ns,38
HeapVecComparison,vec,31,,,313936972.0,ns,39
HeapVecComparison,vec,31,,,321305625.0,ns,40
HeapVecComparison,vec,31,,,329726280.0,ns,41
HeapVecComparison,vec,31,,,337621192.0,ns,42
HeapVecComparison,vec,31,,,346010568.0,ns,43
HeapVecComparison,vec,31,,,353789038.0,ns,44
HeapVecComparison,vec,31,,,361497289.0,ns,45
HeapVecComparison,vec,31,,,369593567.0,ns,46
HeapVecComparison,vec,31,,,377839634.0,ns,47
HeapVecComparison,vec,31,,,386388400.0,ns,48
HeapVecComparison,vec,31,,,393707982.0,ns,49
HeapVecComparison,vec,31,,,401778000.0,ns,50
HeapVecComparison,vec,31,,,409775301.0,ns,51
HeapVecComparison,vec,31,,,418072637.0,ns,52
HeapVecComparison,vec,31,,,426018381.0,ns,53
HeapVecComparison,vec,31,,,434495353.0,ns,54
HeapVecComparison,vec,31,,,442229320.0,ns,55
HeapVecComparison,vec,31,,,450241250.0,ns,56
HeapVecComparison,vec,31,,,457944562.0,ns,57
HeapVecComparison,vec,31,,,465918038.0,ns,58
HeapVecComparison,vec,31,,,475222000.0,ns,59
HeapVecComparison,vec,31,,,482093791.0,ns,60
HeapVecComparison,vec,31,,,490833076.0,ns,61
HeapVecComparison,vec,31,,,498354433.0,ns,62
HeapVecComparison,vec,31,,,506249182.0,ns,63
HeapVecComparison,vec,31,,,514216029.0,ns,64
HeapVecComparison,vec,31,,,522532298.0,ns,65
HeapVecComparison,vec,31,,,540721078.0,ns,66
HeapVecComparison,vec,31,,,538167518.0,ns,67
HeapVecComparison,vec,31,,,546308088.0,ns,68
HeapVecComparison,vec,31,,,555747235.0,ns,69
HeapVecComparison,vec,31,,,562415934.0,ns,70
HeapVecComparison,vec,31,,,570738727.0,ns,71
HeapVecComparison,vec,31,,,578579064.0,ns,72
HeapVecComparison,vec,31,,,586376321.0,ns,73
HeapVecComparison,vec,31,,,594368755.0,ns,74
HeapVecComparison,vec,31,,,602779831.0,ns,75
HeapVecComparison,vec,31,,,614392144.0,ns,76
HeapVecComparison,vec,31,,,620444058.0,ns,77
HeapVecComparison,vec,31,,,627025171.0,ns,78
HeapVecComparison,vec,31,,,634978612.0,ns,79
HeapVecComparison,vec,31,,,642600020.0,ns,80
HeapVecComparison,vec,31,,,651177158.0,ns,81
HeapVecComparison,vec,31,,,659403760.0,ns,82
HeapVecComparison,vec,31,,,666804402.0,ns,83
HeapVecComparison,vec,31,,,675168994.0,ns,84
HeapVecComparison,vec,31,,,683735394.0,ns,85
HeapVecComparison,vec,31,,,691127639.0,ns,86
HeapVecComparison,vec,31,,,699710661.0,ns,87
HeapVecComparison,vec,31,,,707573680.0,ns,88
HeapVecComparison,vec,31,,,715477176.0,ns,89
HeapVecComparison,vec,31,,,723194583.0,ns,90
HeapVecComparison,vec,31,,,732295966.0,ns,91
HeapVecComparison,vec,31,,,740599491.0,ns,92
HeapVecComparison,vec,31,,,749010549.0,ns,93
HeapVecComparison,vec,31,,,759556743.0,ns,94
HeapVecComparison,vec,31,,,765239895.0,ns,95
HeapVecComparison,vec,31,,,772581395.0,ns,96
HeapVecComparison,vec,31,,,780372511.0,ns,97
HeapVecComparison,vec,31,,,787781729.0,ns,98
HeapVecComparison,vec,31,,,806549706.0,ns,99
HeapVecComparison,vec,31,,,812825649.0,ns,100
