group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
HeapVecComparison,vec,38,,,12906802.0,ns,1
HeapVecComparison,vec,38,,,25652892.0,ns,2
HeapVecComparison,vec,38,,,38478128.0,ns,3
HeapVecComparison,vec,38,,,51250970.0,ns,4
HeapVecComparison,vec,38,,,64024782.0,ns,5
HeapVecComparison,vec,38,,,76816867.0,ns,6
HeapVecComparison,vec,38,,,89655682.0,ns,7
HeapVecComparison,vec,38,,,102452397.0,ns,8
HeapVecComparison,vec,38,,,115319793.0,ns,9
HeapVecComparison,vec,38,,,118990180.0,ns,10
HeapVecComparison,vec,38,,,126140503.0,ns,11
HeapVecComparison,vec,38,,,137632108.0,ns,12
HeapVecComparison,vec,38,,,149181615.0,ns,13
HeapVecComparison,vec,38,,,160560809.0,ns,14
HeapVecComparison,vec,38,,,171959292.0,ns,15
HeapVecComparison,vec,38,,,199270082.0,ns,16
HeapVecComparison,vec,38,,,217876666.0,ns,17
HeapVecComparison,vec,38,,,230689433.0,ns,18
HeapVecComparison,vec,38,,,243383483.0,ns,19
HeapVecComparison,vec,38,,,247404987.0,ns,20
HeapVecComparison,vec,38,,,240788335.0,ns,21
HeapVecComparison,vec,38,,,252403434.0,ns,22
HeapVecComparison,vec,38,,,263865876.0,ns,23
HeapVecComparison,vec,38,,,275246675.0,ns,24
HeapVecComparison,vec,38,,,286825334.0,ns,25
HeapVecComparison,vec,38,,,298316871.0,ns,26
HeapVecComparison,vec,38,,,309638779.0,ns,27
HeapVecComparison,vec,38,,,321111891.0,ns,28
HeapVecComparison,vec,38,,,332632093.0,ns,29
HeapVecComparison,vec,38,,,345218772.0,ns,30
HeapVecComparison,vec,38,,,396985560.0,ns,31
HeapVecComparison,vec,38,,,381504780.0,ns,32
HeapVecComparison,vec,38,,,378438077.0,ns,33
HeapVecComparison,vec,38,,,390018140.0,ns,34
HeapVecComparison,vec,38,,,401499939.0,ns,35
HeapVecComparison,vec,38,,,458058353.0,ns,36
HeapVecComparison,vec,38,,,473943433.0,ns,37
HeapVecComparison,vec,38,,,486772378.0,ns,38
HeapVecComparison,vec,38,,,499504080.0,ns,39
HeapVecComparison,vec,38,,,501910424.0,ns,40
HeapVecComparison,vec,38,,,518880669.0,ns,41
HeapVecComparison,vec,38,,,537958053.0,ns,42
HeapVecComparison,vec,38,,,534194977.0,ns,43
HeapVecComparison,vec,38,,,504797961.0,ns,44
HeapVecComparison,vec,38,,,516410926.0,ns,45
HeapVecComparison,vec,38,,,527549330.0,ns,46
HeapVecComparison,vec,38,,,544999073.0,ns,47
HeapVecComparison,vec,38,,,586996514.0,ns,48
HeapVecComparison,vec,38,,,604686859.0,ns,49
HeapVecComparison,vec,38,,,640457419.0,ns,50
HeapVecComparison,vec,38,,,653242493.0,ns,51
HeapVecComparison,vec,38,,,666084382.0,ns,52
HeapVecComparison,vec,38,,,611174659.0,ns,53
HeapVecComparison,vec,38,,,619310602.0,ns,54
HeapVecComparison,vec,38,,,692872473.0,ns,55
HeapVecComparison,vec,38,,,717304653.0,ns,56
HeapVecComparison,vec,38,,,670195856.0,ns,57
HeapVecComparison,vec,38,,,725608521.0,ns,58
HeapVecComparison,vec,38,,,676747554.0,ns,59
HeapVecComparison,vec,38,,,696509986.0,ns,60
HeapVecComparison,vec,38,,,735483085.0,ns,61
HeapVecComparison,vec,38,,,794238450.0,ns,62
HeapVecComparison,vec,38,,,806932304.0,ns,63
HeapVecComparison,vec,38,,,819856477.0,ns,64
HeapVecComparison,vec,38,,,853526448.0,ns,65
HeapVecComparison,vec,38,,,845098518.0,ns,66
HeapVecComparison,vec,38,,,825706712.0,ns,67
HeapVecComparison,vec,38,,,850260220.0,ns,68
HeapVecComparison,vec,38,,,791632143.0,ns,69
HeapVecComparison,vec,38,,,803116946.0,ns,70
HeapVecComparison,vec,38,,,814419879.0,ns,71
HeapVecComparison,vec,38,,,907026646.0,ns,72
HeapVecComparison,vec,38,,,895268711.0,ns,73
HeapVecComparison,vec,38,,,863292346.0,ns,74
HeapVecComparison,vec,38,,,898886616.0,ns,75
HeapVecComparison,vec,38,,,871794565.0,ns,76
HeapVecComparison,vec,38,,,922660214.0,ns,77
HeapVecComparison,vec,38,,,905917556.0,ns,78
HeapVecComparison,vec,38,,,906156284.0,ns,79
HeapVecComparison,vec,38,,,994384778.0,ns,80
HeapVecComparison,vec,38,,,1043740944.0,ns,81
HeapVecComparison,vec,38,,,986596528.0,ns,82
HeapVecComparison,vec,38,,,1064377695.0,ns,83
HeapVecComparison,vec,38,,,1023518910.0,ns,84
HeapVecComparison,vec,38,,,978611710.0,ns,85
HeapVecComparison,vec,38,,,986753203.0,ns,86
HeapVecComparison,vec,38,,,1045825985.0,ns,87
HeapVecComparison,vec,38,,,1075637106.0,ns,88
HeapVecComparison,vec,38,,,1032273352.0,ns,89
HeapVecComparison,vec,38,,,1032550631.0,ns,90
HeapVecComparison,vec,38,,,1102088786.0,ns,91
HeapVecComparison,vec,38,,,1182472826.0,ns,92
HeapVecComparison,vec,38,,,1094227509.0,ns,93
HeapVecComparison,vec,38,,,1078375003.0,ns,94
HeapVecComparison,vec,38,,,1142392290.0,ns,95
HeapVecComparison,vec,38,,,1153246490.0,ns,96
HeapVecComparison,vec,38,,,1112602068.0,ns,97
HeapVecComparison,vec,38,,,1227494629.0,ns,98
HeapVecComparison,vec,38,,,1268117864.0,ns,99
HeapVecComparison,vec,38,,,1219677015.0,ns,100
