group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
HeapVecComparison,vec,3,,,1048927.0,ns,5
HeapVecComparison,vec,3,,,2085744.0,ns,10
HeapVecComparison,vec,3,,,3100476.0,ns,15
HeapVecComparison,vec,3,,,4167317.0,ns,20
HeapVecComparison,vec,3,,,5216916.0,ns,25
HeapVecComparison,vec,3,,,6202425.0,ns,30
HeapVecComparison,vec,3,,,7293200.0,ns,35
HeapVecComparison,vec,3,,,8341819.0,ns,40
HeapVecComparison,vec,3,,,9333497.0,ns,45
HeapVecComparison,vec,3,,,10346449.0,ns,50
HeapVecComparison,vec,3,,,11345433.0,ns,55
HeapVecComparison,vec,3,,,12390934.0,ns,60
HeapVecComparison,vec,3,,,13456944.0,ns,65
HeapVecComparison,vec,3,,,14539604.0,ns,70
HeapVecComparison,vec,3,,,15487032.0,ns,75
HeapVecComparison,vec,3,,,16637620.0,ns,80
HeapVecComparison,vec,3,,,17548488.0,ns,85
HeapVecComparison,vec,3,,,18584041.0,ns,90
HeapVecComparison,vec,3,,,19667663.0,ns,95
HeapVecComparison,vec,3,,,20679794.0,ns,100
HeapVecComparison,vec,3,,,21687632.0,ns,105
HeapVecComparison,vec,3,,,22808406.0,ns,110
HeapVecComparison,vec,3,,,23836863.0,ns,115
HeapVecComparison,vec,3,,,24808447.0,ns,120
HeapVecComparison,vec,3,,,25815297.0,ns,125
HeapVecComparison,vec,3,,,27006830.0,ns,130
HeapVecComparison,vec,3,,,27873026.0,ns,135
HeapVecComparison,vec,3,,,29028303.0,ns,140
HeapVecComparison,vec,3,,,29933622.0,ns,145
HeapVecComparison,vec,3,,,31058802.0,ns,150
HeapVecComparison,vec,3,,,32039642.0,ns,155
HeapVecComparison,vec,3,,,33034489.0,ns,160
HeapVecComparison,vec,3,,,34072786.0,ns,165
HeapVecComparison,vec,3,,,35307682.0,ns,170
HeapVecComparison,vec,3,,,36151566.0,ns,175
HeapVecComparison,vec,3,,,37234887.0,ns,180
HeapVecComparison,vec,3,,,38224605.0,ns,185
HeapVecComparison,vec,3,,,39530573.0,ns,190
HeapVecComparison,vec,3,,,40682185.0,ns,195
HeapVecComparison,vec,3,,,41356068.0,ns,200
HeapVecComparison,vec,3,,,42631950.0,ns,205
HeapVecComparison,vec,3,,,44287658.0,ns,210
HeapVecComparison,vec,3,,,45386628.0,ns,215
HeapVecComparison,vec,3,,,46607481.0,ns,220
HeapVecComparison,vec,3,,,46953848.0,ns,225
HeapVecComparison,vec,3,,,47937384.0,ns,230
HeapVecComparison,vec,3,,,49362267.0,ns,235
HeapVecComparison,vec,3,,,50413148.0,ns,240
HeapVecComparison,vec,3,,,52168761.0,ns,245
HeapVecComparison,vec,3,,,53034625.0,ns,250
HeapVecComparison,vec,3,,,53796425.0,ns,255
HeapVecComparison,vec,3,,,54778176.0,ns,260
HeapVecComparison,vec,3,,,55004931.0,ns,265
HeapVecComparison,vec,3,,,56208660.0,ns,270
HeapVecComparison,vec,3,,,56847899.0,ns,275
HeapVecComparison,vec,3,,,58196269.0,ns,280
HeapVecComparison,vec,3,,,59396239.0,ns,285
HeapVecComparison,vec,3,,,60387398.0,ns,290
HeapVecComparison,vec,3,,,61012642.0,ns,295
HeapVecComparison,vec,3,,,62252587.0,ns,300
HeapVecComparison,vec,3,,,63337412.0,ns,305
HeapVecComparison,vec,3,,,64028037.0,ns,310
HeapVecComparison,vec,3,,,65553019.0,ns,315
HeapVecComparison,vec,3,,,66419233.0,ns,320
HeapVecComparison,vec,3,,,67357424.0,ns,325
HeapVecComparison,vec,3,,,68378969.0,ns,330
HeapVecComparison,vec,3,,,69619738.0,ns,335
HeapVecComparison,vec,3,,,70705673.0,ns,340
HeapVecComparison,vec,3,,,71391030.0,ns,345
HeapVecComparison,vec,3,,,72784294.0,ns,350
HeapVecComparison,vec,3,,,74308222.0,ns,355
HeapVecComparison,vec,3,,,75480071.0,ns,360
HeapVecComparison,vec,3,,,75924604.0,ns,365
HeapVecComparison,vec,3,,,77193294.0,ns,370
HeapVecComparison,vec,3,,,77783090.0,ns,375
HeapVecComparison,vec,3,,,79345241.0,ns,380
HeapVecComparison,vec,3,,,80761939.0,ns,385
HeapVecComparison,vec,3,,,81641788.0,ns,390
HeapVecComparison,vec,3,,,82309501.0,ns,395
HeapVecComparison,vec,3,,,85274072.0,ns,400
HeapVecComparison,vec,3,,,84552530.0,ns,405
HeapVecComparison,vec,3,,,84868831.0,ns,410
HeapVecComparison,vec,3,,,86160305.0,ns,415
HeapVecComparison,vec,3,,,87026199.0,ns,420
HeapVecComparison,vec,3,,,88627152.0,ns,425
HeapVecComparison,vec,3,,,89139273.0,ns,430
HeapVecComparison,vec,3,,,89863422.0,ns,435
HeapVecComparison,vec,3,,,90865321.0,ns,440
HeapVecComparison,vec,3,,,91921772.0,ns,445
HeapVecComparison,vec,3,,,92989906.0,ns,450
HeapVecComparison,vec,3,,,93955487.0,ns,455
HeapVecComparison,vec,3,,,94949092.0,ns,460
HeapVecComparison,vec,3,,,96775787.0,ns,465
HeapVecComparison,vec,3,,,97870291.0,ns,470
HeapVecComparison,vec,3,,,98870829.0,ns,475
HeapVecComparison,vec,3,,,100075418.0,ns,480
HeapVecComparison,vec,3,,,103205610.0,ns,485
HeapVecComparison,vec,3,,,102374209.0,ns,490
HeapVecComparison,vec,3,,,102515024.0,ns,495
HeapVecComparison,vec,3,,,103408901.0,ns,500
