group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
HeapVecComparison,vec,26,,,5795671.0,ns,1
HeapVecComparison,vec,26,,,11554054.0,ns,2
HeapVecComparison,vec,26,,,17233508.0,ns,3
HeapVecComparison,vec,26,,,22978866.0,ns,4
HeapVecComparison,vec,26,,,28672085.0,ns,5
HeapVecComparison,vec,26,,,34397414.0,ns,6
HeapVecComparison,vec,26,,,40149034.0,ns,7
HeapVecComparison,vec,26,,,45910502.0,ns,8
HeapVecComparison,vec,26,,,51625943.0,ns,9
HeapVecComparison,vec,26,,,57360661.0,ns,10
HeapVecComparison,vec,26,,,63072595.0,ns,11
HeapVecComparison,vec,26,,,68860033.0,ns,12
HeapVecComparison,vec,26,,,74619415.0,ns,13
HeapVecComparison,vec,26,,,80356057.0,ns,14
HeapVecComparison,vec,26,,,86099812.0,ns,15
HeapVecComparison,vec,26,,,91815744.0,ns,16
HeapVecComparison,vec,26,,,97484016.0,ns,17
HeapVecComparison,vec,26,,,103312720.0,ns,18
HeapVecComparison,vec,26,,,109099184.0,ns,19
HeapVecComparison,vec,26,,,114821119.0,ns,20
HeapVecComparison,vec,26,,,120492797.0,ns,21
HeapVecComparison,vec,26,,,126233926.0,ns,22
HeapVecComparison,vec,26,,,132040099.0,ns,23
HeapVecComparison,vec,26,,,137763094.0,ns,24
HeapVecComparison,vec,26,,,143441387.0,ns,25
HeapVecComparison,vec,26,,,149198235.0,ns,26
HeapVecComparison,vec,26,,,154919107.0,ns,27
HeapVecComparison,vec,26,,,160665126.0,ns,28
HeapVecComparison,vec,26,,,166429729.0,ns,29
HeapVecComparison,vec,26,,,172222455.0,ns,30
HeapVecComparison,vec,26,,,177965108.0,ns,31
HeapVecComparison,vec,26,,,183637167.0,ns,32
HeapVecComparison,vec,26,,,189285324.0,ns,33
HeapVecComparison,vec,26,,,195081095.0,ns,34
HeapVecComparison,vec,26,,,200956166.0,ns,35
HeapVecComparison,vec,26,,,206581559.0,ns,36
HeapVecComparison,vec,26,,,212374375.0,ns,37
HeapVecComparison,vec,26,,,218093994.0,ns,38
HeapVecComparison,vec,26,,,223778137.0,ns,39
HeapVecComparison,vec,26,,,229614465.0,ns,40
HeapVecComparison,vec,26,,,235241812.0,ns,41
HeapVecComparison,vec,26,,,241103296.0,ns,42
HeapVecComparison,vec,26,,,246753004.0,ns,43
HeapVecComparison,vec,26,,,252650387.0,ns,44
HeapVecComparison,vec,26,,,258218352.0,ns,45
HeapVecComparison,vec,26,,,264047868.0,ns,46
HeapVecComparison,vec,26,,,269721379.0,ns,47
HeapVecComparison,vec,26,,,275506062.0,ns,48
HeapVecComparison,vec,26,,,281120843.0,ns,49
HeapVecComparison,vec,26,,,286921555.0,ns,50
HeapVecComparison,vec,26,,,292769305.0,ns,51
HeapVecComparison,vec,26,,,298474657.0,ns,52
HeapVecComparison,vec,26,,,304099137.0,ns,53
HeapVecComparison,vec,26,,,309867778.0,ns,54
HeapVecComparison,vec,26,,,319478848.0,ns,55
HeapVecComparison,vec,26,,,321975381.0,ns,56
HeapVecComparison,vec,26,,,327145600.0,ns,57
HeapVecComparison,vec,26,,,333042060.0,ns,58
HeapVecComparison,vec,26,,,338552147.0,ns,59
HeapVecComparison,vec,26,,,344339173.0,ns,60
HeapVecComparison,vec,26,,,350079110.0,ns,61
HeapVecComparison,vec,26,,,355881094.0,ns,62
HeapVecComparison,vec,26,,,361468886.0,ns,63
HeapVecComparison,vec,26,,,367333707.0,ns,64
HeapVecComparison,vec,26,,,373013382.0,ns,65
HeapVecComparison,vec,26,,,378814333.0,ns,66
HeapVecComparison,vec,26,,,387208380.0,ns,67
HeapVecComparison,vec,26,,,390132545.0,ns,68
HeapVecComparison,vec,26,,,396079430.0,ns,69
HeapVecComparison,vec,26,,,401766489.0,ns,70
HeapVecComparison,vec,26,,,407618366.0,ns,71
HeapVecComparison,vec,26,,,413157266.0,ns,72
HeapVecComparison,vec,26,,,418773591.0,ns,73
HeapVecComparison,vec,26,,,424776331.0,ns,74
HeapVecComparison,vec,26,,,430247866.0,ns,75
HeapVecComparison,vec,26,,,436121554.0,ns,76
HeapVecComparison,vec,26,,,441787141.0,ns,77
HeapVecComparison,vec,26,,,447680106.0,ns,78
HeapVecComparison,vec,26,,,453267597.0,ns,79
HeapVecComparison,vec,26,,,459087093.0,ns,80
HeapVecComparison,vec,26,,,464818345.0,ns,81
HeapVecComparison,vec,26,,,471088867.0,ns,82
HeapVecComparison,vec,26,,,476359585.0,ns,83
HeapVecComparison,vec,26,,,482032076.0,ns,84
HeapVecComparison,vec,26,,,487768235.0,ns,85
HeapVecComparison,vec,26,,,493339467.0,ns,86
HeapVecComparison,vec,26,,,499341625.0,ns,87
HeapVecComparison,vec,26,,,504953673.0,ns,88
HeapVecComparison,vec,26,,,510815018.0,ns,89
HeapVecComparison,vec,26,,,516432325.0,ns,90
HeapVecComparison,vec,26,,,522294382.0,ns,91
HeapVecComparison,vec,26,,,527934783.0,ns,92
HeapVecComparison,vec,26,,,533812909.0,ns,93
HeapVecComparison,vec,26,,,539367849.0,ns,94
HeapVecComparison,vec,26,,,545085605.0,ns,95
HeapVecComparison,vec,26,,,550948372.0,ns,96
HeapVecComparison,vec,26,,,556583995.0,ns,97
HeapVecComparison,vec,26,,,562489644.0,ns,98
HeapVecComparison,vec,26,,,568006981.0,ns,99
HeapVecComparison,vec,26,,,578300893.0,ns,100
