group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
HeapVecComparison,heap,8,,,3185746.0,ns,1
HeapVecComparison,heap,8,,,6380969.0,ns,2
HeapVecComparison,heap,8,,,9593737.0,ns,3
HeapVecComparison,heap,8,,,12713038.0,ns,4
HeapVecComparison,heap,8,,,15898894.0,ns,5
HeapVecComparison,heap,8,,,19087165.0,ns,6
HeapVecComparison,heap,8,,,22254225.0,ns,7
HeapVecComparison,heap,8,,,25441284.0,ns,8
HeapVecComparison,heap,8,,,28657317.0,ns,9
HeapVecComparison,heap,8,,,31776519.0,ns,10
HeapVecComparison,heap,8,,,35008611.0,ns,11
HeapVecComparison,heap,8,,,38159602.0,ns,12
HeapVecComparison,heap,8,,,41318919.0,ns,13
HeapVecComparison,heap,8,,,44535602.0,ns,14
HeapVecComparison,heap,8,,,47626902.0,ns,15
HeapVecComparison,heap,8,,,50878300.0,ns,16
HeapVecComparison,heap,8,,,54003103.0,ns,17
HeapVecComparison,heap,8,,,57329171.0,ns,18
HeapVecComparison,heap,8,,,60419709.0,ns,19
HeapVecComparison,heap,8,,,63584726.0,ns,20
HeapVecComparison,heap,8,,,66742710.0,ns,21
HeapVecComparison,heap,8,,,69936391.0,ns,22
HeapVecComparison,heap,8,,,73061484.0,ns,23
HeapVecComparison,heap,8,,,76323813.0,ns,24
HeapVecComparison,heap,8,,,79536529.0,ns,25
HeapVecComparison,heap,8,,,82682180.0,ns,26
HeapVecComparison,heap,8,,,85781354.0,ns,27
HeapVecComparison,heap,8,,,88972851.0,ns,28
HeapVecComparison,heap,8,,,92248014.0,ns,29
HeapVecComparison,heap,8,,,95420787.0,ns,30
HeapVecComparison,heap,8,,,98635456.0,ns,31
HeapVecComparison,heap,8,,,101673395.0,ns,32
HeapVecComparison,heap,8,,,104918884.0,ns,33
HeapVecComparison,heap,8,,,108040408.0,ns,34
HeapVecComparison,heap,8,,,111298901.0,ns,35
HeapVecComparison,heap,8,,,114400540.0,ns,36
HeapVecComparison,heap,8,,,117644755.0,ns,37
HeapVecComparison,heap,8,,,120760040.0,ns,38
HeapVecComparison,heap,8,,,124096968.0,ns,39
HeapVecComparison,heap,8,,,130316326.0,ns,40
HeapVecComparison,heap,8,,,135355168.0,ns,41
HeapVecComparison,heap,8,,,135338235.0,ns,42
HeapVecComparison,heap,8,,,137988097.0,ns,43
HeapVecComparison,heap,8,,,140100819.0,ns,44
HeapVecComparison,heap,8,,,143149058.0,ns,45
HeapVecComparison,heap,8,,,146283567.0,ns,46
HeapVecComparison,heap,8,,,149607343.0,ns,47
HeapVecComparison,heap,8,,,152563798.0,ns,48
HeapVecComparison,heap,8,,,155724709.0,ns,49
HeapVecComparison,heap,8,,,159005571.0,ns,50
HeapVecComparison,heap,8,,,162150382.0,ns,51
HeapVecComparison,heap,8,,,165270885.0,ns,52
HeapVecComparison,heap,8,,,168380969.0,ns,53
HeapVecComparison,heap,8,,,171654670.0,ns,54
HeapVecComparison,heap,8,,,175046724.0,ns,55
HeapVecComparison,heap,8,,,178910581.0,ns,56
HeapVecComparison,heap,8,,,181803167.0,ns,57
HeapVecComparison,heap,8,,,185240315.0,ns,58
HeapVecComparison,heap,8,,,188570794.0,ns,59
HeapVecComparison,heap,8,,,191351068.0,ns,60
HeapVecComparison,heap,8,,,194846976.0,ns,61
HeapVecComparison,heap,8,,,197911275.0,ns,62
HeapVecComparison,heap,8,,,201083725.0,ns,63
HeapVecComparison,heap,8,,,207363456.0,ns,64
HeapVecComparison,heap,8,,,209295269.0,ns,65
HeapVecComparison,heap,8,,,209857103.0,ns,66
HeapVecComparison,heap,8,,,213258574.0,ns,67
HeapVecComparison,heap,8,,,216477301.0,ns,68
HeapVecComparison,heap,8,,,219477049.0,ns,69
HeapVecComparison,heap,8,,,223295231.0,ns,70
HeapVecComparison,heap,8,,,226619917.0,ns,71
HeapVecComparison,heap,8,,,229749940.0,ns,72
HeapVecComparison,heap,8,,,233240867.0,ns,73
HeapVecComparison,heap,8,,,236090784.0,ns,74
HeapVecComparison,heap,8,,,239317567.0,ns,75
HeapVecComparison,heap,8,,,242619891.0,ns,76
HeapVecComparison,heap,8,,,245225178.0,ns,77
HeapVecComparison,heap,8,,,247953397.0,ns,78
HeapVecComparison,heap,8,,,250987527.0,ns,79
HeapVecComparison,heap,8,,,254253785.0,ns,80
HeapVecComparison,heap,8,,,257773838.0,ns,81
HeapVecComparison,heap,8,,,260658318.0,ns,82
HeapVecComparison,heap,8,,,264044471.0,ns,83
HeapVecComparison,heap,8,,,267052364.0,ns,84
HeapVecComparison,heap,8,,,270308782.0,ns,85
HeapVecComparison,heap,8,,,273433833.0,ns,86
HeapVecComparison,heap,8,,,276736258.0,ns,87
HeapVecComparison,heap,8,,,279884976.0,ns,88
HeapVecComparison,heap,8,,,283377367.0,ns,89
HeapVecComparison,heap,8,,,287039386.0,ns,90
HeapVecComparison,heap,8,,,290393929.0,ns,91
HeapVecComparison,heap,8,,,293874016.0,ns,92
HeapVecComparison,heap,8,,,296884886.0,ns,93
HeapVecComparison,heap,8,,,299994698.0,ns,94
HeapVecComparison,heap,8,,,303423670.0,ns,95
HeapVecComparison,heap,8,,,306300056.0,ns,96
HeapVecComparison,heap,8,,,309616328.0,ns,97
HeapVecComparison,heap,8,,,312908043.0,ns,98
HeapVecComparison,heap,8,,,316168258.0,ns,99
HeapVecComparison,heap,8,,,319240310.0,ns,100
