group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
HeapVecComparison,vec,15,,,2200278.0,ns,1
HeapVecComparison,vec,15,,,4360038.0,ns,2
HeapVecComparison,vec,15,,,6600042.0,ns,3
HeapVecComparison,vec,15,,,8769109.0,ns,4
HeapVecComparison,vec,15,,,10949630.0,ns,5
HeapVecComparison,vec,15,,,13148455.0,ns,6
HeapVecComparison,vec,15,,,15288359.0,ns,7
HeapVecComparison,vec,15,,,17465823.0,ns,8
HeapVecComparison,vec,15,,,19647075.0,ns,9
HeapVecComparison,vec,15,,,21847434.0,ns,10
HeapVecComparison,vec,15,,,24036058.0,ns,11
HeapVecComparison,vec,15,,,26237497.0,ns,12
HeapVecComparison,vec,15,,,28416305.0,ns,13
HeapVecComparison,vec,15,,,30602306.0,ns,14
HeapVecComparison,vec,15,,,32836547.0,ns,15
HeapVecComparison,vec,15,,,34999855.0,ns,16
HeapVecComparison,vec,15,,,37166789.0,ns,17
HeapVecComparison,vec,15,,,39358652.0,ns,18
HeapVecComparison,vec,15,,,41568976.0,ns,19
HeapVecComparison,vec,15,,,43746193.0,ns,20
HeapVecComparison,vec,15,,,45952009.0,ns,21
HeapVecComparison,vec,15,,,48164431.0,ns,22
HeapVecComparison,vec,15,,,50320494.0,ns,23
HeapVecComparison,vec,15,,,52450910.0,ns,24
HeapVecComparison,vec,15,,,54690322.0,ns,25
HeapVecComparison,vec,15,,,56963135.0,ns,26
HeapVecComparison,vec,15,,,59070759.0,ns,27
HeapVecComparison,vec,15,,,61240779.0,ns,28
HeapVecComparison,vec,15,,,63437029.0,ns,29
HeapVecComparison,vec,15,,,65562105.0,ns,30
HeapVecComparison,vec,15,,,67769758.0,ns,31
HeapVecComparison,vec,15,,,70042109.0,ns,32
HeapVecComparison,vec,15,,,72163187.0,ns,33
HeapVecComparison,vec,15,,,74390386.0,ns,34
HeapVecComparison,vec,15,,,76561128.0,ns,35
HeapVecComparison,vec,15,,,78734004.0,ns,36
HeapVecComparison,vec,15,,,80965780.0,ns,37
HeapVecComparison,vec,15,,,83133808.0,ns,38
HeapVecComparison,vec,15,,,85368339.0,ns,39
HeapVecComparison,vec,15,,,87608061.0,ns,40
HeapVecComparison,vec,15,,,89691900.0,ns,41
HeapVecComparison,vec,15,,,91901354.0,ns,42
HeapVecComparison,vec,15,,,94037491.0,ns,43
HeapVecComparison,vec,15,,,96253700.0,ns,44
HeapVecComparison,vec,15,,,98523585.0,ns,45
HeapVecComparison,vec,15,,,100631311.0,ns,46
HeapVecComparison,vec,15,,,102700432.0,ns,47
HeapVecComparison,vec,15,,,105177870.0,ns,48
HeapVecComparison,vec,15,,,107177821.0,ns,49
HeapVecComparison,vec,15,,,109531185.0,ns,50
HeapVecComparison,vec,15,,,111589095.0,ns,51
HeapVecComparison,vec,15,,,113657095.0,ns,52
HeapVecComparison,vec,15,,,115911183.0,ns,53
HeapVecComparison,vec,15,,,118041228.0,ns,54
HeapVecComparison,vec,15,,,120349930.0,ns,55
HeapVecComparison,vec,15,,,122596776.0,ns,56
HeapVecComparison,vec,15,,,125041500.0,ns,57
HeapVecComparison,vec,15,,,132946089.0,ns,58
HeapVecComparison,vec,15,,,130838684.0,ns,59
HeapVecComparison,vec,15,,,133259477.0,ns,60
HeapVecComparison,vec,15,,,134089654.0,ns,61
HeapVecComparison,vec,15,,,135645823.0,ns,62
HeapVecComparison,vec,15,,,137821584.0,ns,63
HeapVecComparison,vec,15,,,140076154.0,ns,64
HeapVecComparison,vec,15,,,142182063.0,ns,65
HeapVecComparison,vec,15,,,144402509.0,ns,66
HeapVecComparison,vec,15,,,146560947.0,ns,67
HeapVecComparison,vec,15,,,148667930.0,ns,68
HeapVecComparison,vec,15,,,150899507.0,ns,69
HeapVecComparison,vec,15,,,153033910.0,ns,70
HeapVecComparison,vec,15,,,155352221.0,ns,71
HeapVecComparison,vec,15,,,157590717.0,ns,72
HeapVecComparison,vec,15,,,159584850.0,ns,73
HeapVecComparison,vec,15,,,161889071.0,ns,74
HeapVecComparison,vec,15,,,164047981.0,ns,75
HeapVecComparison,vec,15,,,166243370.0,ns,76
HeapVecComparison,vec,15,,,168682996.0,ns,77
HeapVecComparison,vec,15,,,170731239.0,ns,78
HeapVecComparison,vec,15,,,175762856.0,ns,79
HeapVecComparison,vec,15,,,175561368.0,ns,80
HeapVecComparison,vec,15,,,177229378.0,ns,81
HeapVecComparison,vec,15,,,179387998.0,ns,82
HeapVecComparison,vec,15,,,181659007.0,ns,83
HeapVecComparison,vec,15,,,183999978.0,ns,84
HeapVecComparison,vec,15,,,185842676.0,ns,85
HeapVecComparison,vec,15,,,187977018.0,ns,86
HeapVecComparison,vec,15,,,190320624.0,ns,87
HeapVecComparison,vec,15,,,192510473.0,ns,88
HeapVecComparison,vec,15,,,194639687.0,ns,89
HeapVecComparison,vec,15,,,196779440.0,ns,90
HeapVecComparison,vec,15,,,198979087.0,ns,91
HeapVecComparison,vec,15,,,201240610.0,ns,92
HeapVecComparison,vec,15,,,203368681.0,ns,93
HeapVecComparison,vec,15,,,205726635.0,ns,94
HeapVecComparison,vec,15,,,207666454.0,ns,95
HeapVecComparison,vec,15,,,209860550.0,ns,96
HeapVecComparison,vec,15,,,212019208.0,ns,97
HeapVecComparison,vec,15,,,214295188.0,ns,98
HeapVecComparison,vec,15,,,216488512.0,ns,99
HeapVecComparison,vec,15,,,218476052.0,ns,100
