group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
HeapVecComparison,heap,15,,,7900360.0,ns,1
HeapVecComparison,heap,15,,,15725509.0,ns,2
HeapVecComparison,heap,15,,,23546811.0,ns,3
HeapVecComparison,heap,15,,,31369826.0,ns,4
HeapVecComparison,heap,15,,,39206405.0,ns,5
HeapVecComparison,heap,15,,,47026225.0,ns,6
HeapVecComparison,heap,15,,,54866972.0,ns,7
HeapVecComparison,heap,15,,,62644662.0,ns,8
HeapVecComparison,heap,15,,,70693812.0,ns,9
HeapVecComparison,heap,15,,,78405227.0,ns,10
HeapVecComparison,heap,15,,,86228904.0,ns,11
HeapVecComparison,heap,15,,,94298441.0,ns,12
HeapVecComparison,heap,15,,,102175077.0,ns,13
HeapVecComparison,heap,15,,,110102356.0,ns,14
HeapVecComparison,heap,15,,,117945059.0,ns,15
HeapVecComparison,heap,15,,,125535677.0,ns,16
HeapVecComparison,heap,15,,,133556744.0,ns,17
HeapVecComparison,heap,15,,,141214129.0,ns,18
HeapVecComparison,heap,15,,,149183989.0,ns,19
HeapVecComparison,heap,15,,,156654742.0,ns,20
HeapVecComparison,heap,15,,,164612260.0,ns,21
HeapVecComparison,heap,15,,,172576589.0,ns,22
HeapVecComparison,heap,15,,,180209468.0,ns,23
HeapVecComparison,heap,15,,,188076406.0,ns,24
HeapVecComparison,heap,15,,,196044072.0,ns,25
HeapVecComparison,heap,15,,,204135018.0,ns,26
HeapVecComparison,heap,15,,,212141017.0,ns,27
HeapVecComparison,heap,15,,,219735063.0,ns,28
HeapVecComparison,heap,15,,,227677822.0,ns,29
HeapVecComparison,heap,15,,,235743683.0,ns,30
HeapVecComparison,heap,15,,,243199408.0,ns,31
HeapVecComparison,heap,15,,,251391886.0,ns,32
HeapVecComparison,heap,15,,,258770247.0,ns,33
HeapVecComparison,heap,15,,,266860342.0,ns,34
HeapVecComparison,heap,15,,,274568643.0,ns,35
HeapVecComparison,heap,15,,,282413959.0,ns,36
HeapVecComparison,heap,15,,,290394601.0,ns,37
HeapVecComparison,heap,15,,,298023740.0,ns,38
HeapVecComparison,heap,15,,,307244129.0,ns,39
HeapVecComparison,heap,15,,,314172143.0,ns,40
HeapVecComparison,heap,15,,,321296788.0,ns,41
HeapVecComparison,heap,15,,,329220312.0,ns,42
HeapVecComparison,heap,15,,,337407108.0,ns,43
HeapVecComparison,heap,15,,,345742635.0,ns,44
HeapVecComparison,heap,15,,,353310351.0,ns,45
HeapVecComparison,heap,15,,,361861753.0,ns,46
HeapVecComparison,heap,15,,,369328519.0,ns,47
HeapVecComparison,heap,15,,,376028187.0,ns,48
HeapVecComparison,heap,15,,,383894213.0,ns,49
HeapVecComparison,heap,15,,,391981432.0,ns,50
HeapVecComparison,heap,15,,,399694171.0,ns,51
HeapVecComparison,heap,15,,,407607856.0,ns,52
HeapVecComparison,heap,15,,,415299976.0,ns,53
HeapVecComparison,heap,15,,,423731161.0,ns,54
HeapVecComparison,heap,15,,,432307688.0,ns,55
HeapVecComparison,heap,15,,,440032150.0,ns,56
HeapVecComparison,heap,15,,,447032961.0,ns,57
HeapVecComparison,heap,15,,,455910235.0,ns,58
HeapVecComparison,heap,15,,,462578903.0,ns,59
HeapVecComparison,heap,15,,,470892699.0,ns,60
HeapVecComparison,heap,15,,,478994377.0,ns,61
HeapVecComparison,heap,15,,,486079477.0,ns,62
HeapVecComparison,heap,15,,,494544927.0,ns,63
HeapVecComparison,heap,15,,,502216118.0,ns,64
HeapVecComparison,heap,15,,,509993987.0,ns,65
HeapVecComparison,heap,15,,,519149784.0,ns,66
HeapVecComparison,heap,15,,,527276307.0,ns,67
HeapVecComparison,heap,15,,,534615334.0,ns,68
HeapVecComparison,heap,15,,,543467780.0,ns,69
HeapVecComparison,heap,15,,,549408204.0,ns,70
HeapVecComparison,heap,15,,,558323317.0,ns,71
HeapVecComparison,heap,15,,,563432040.0,ns,72
HeapVecComparison,heap,15,,,571691695.0,ns,73
HeapVecComparison,heap,15,,,580923272.0,ns,74
HeapVecComparison,heap,15,,,595844722.0,ns,75
HeapVecComparison,heap,15,,,598963994.0,ns,76
HeapVecComparison,heap,15,,,602890660.0,ns,77
HeapVecComparison,heap,15,,,611503636.0,ns,78
HeapVecComparison,heap,15,,,620681754.0,ns,79
HeapVecComparison,heap,15,,,627410364.0,ns,80
HeapVecComparison,heap,15,,,635646165.0,ns,81
HeapVecComparison,heap,15,,,643018704.0,ns,82
HeapVecComparison,heap,15,,,649854196.0,ns,83
HeapVecComparison,heap,15,,,658227835.0,ns,84
HeapVecComparison,heap,15,,,665848469.0,ns,85
HeapVecComparison,heap,15,,,673687274.0,ns,86
HeapVecComparison,heap,15,,,682359161.0,ns,87
HeapVecComparison,heap,15,,,689777517.0,ns,88
HeapVecComparison,heap,15,,,697991826.0,ns,89
HeapVecComparison,heap,15,,,707410634.0,ns,90
HeapVecComparison,heap,15,,,712830021.0,ns,91
HeapVecComparison,heap,15,,,723001551.0,ns,92
HeapVecComparison,heap,15,,,730044642.0,ns,93
HeapVecComparison,heap,15,,,736443666.0,ns,94
HeapVecComparison,heap,15,,,745186927.0,ns,95
HeapVecComparison,heap,15,,,753443055.0,ns,96
HeapVecComparison,heap,15,,,761557657.0,ns,97
HeapVecComparison,heap,15,,,770284537.0,ns,98
HeapVecComparison,heap,15,,,775879592.0,ns,99
HeapVecComparison,heap,15,,,784388374.0,ns,100
