group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
HeapVecComparison,heap,39,,,27599662.0,ns,1
HeapVecComparison,heap,39,,,52408351.0,ns,2
HeapVecComparison,heap,39,,,77999146.0,ns,3
HeapVecComparison,heap,39,,,104426089.0,ns,4
HeapVecComparison,heap,39,,,129427790.0,ns,5
HeapVecComparison,heap,39,,,155042287.0,ns,6
HeapVecComparison,heap,39,,,180697313.0,ns,7
HeapVecComparison,heap,39,,,206712885.0,ns,8
HeapVecComparison,heap,39,,,232879389.0,ns,9
HeapVecComparison,heap,39,,,259338082.0,ns,10
HeapVecComparison,heap,39,,,285015870.0,ns,11
HeapVecComparison,heap,39,,,312163346.0,ns,12
HeapVecComparison,heap,39,,,337286322.0,ns,13
HeapVecComparison,heap,39,,,363147474.0,ns,14
HeapVecComparison,heap,39,,,389919385.0,ns,15
HeapVecComparison,heap,39,,,415625196.0,ns,16
HeapVecComparison,heap,39,,,441509029.0,ns,17
HeapVecComparison,heap,39,,,467521666.0,ns,18
HeapVecComparison,heap,39,,,493393198.0,ns,19
HeapVecComparison,heap,39,,,519253357.0,ns,20
HeapVecComparison,heap,39,,,544123290.0,ns,21
HeapVecComparison,heap,39,,,569897609.0,ns,22
HeapVecComparison,heap,39,,,596458885.0,ns,23
HeapVecComparison,heap,39,,,620698594.0,ns,24
HeapVecComparison,heap,39,,,646521835.0,ns,25
HeapVecComparison,heap,39,,,671999276.0,ns,26
HeapVecComparison,heap,39,,,698716095.0,ns,27
HeapVecComparison,heap,39,,,725776086.0,ns,28
HeapVecComparison,heap,39,,,751840629.0,ns,29
HeapVecComparison,heap,39,,,778054602.0,ns,30
HeapVecComparison,heap,39,,,805797796.0,ns,31
HeapVecComparison,heap,39,,,832642362.0,ns,32
HeapVecComparison,heap,39,,,857973850.0,ns,33
HeapVecComparison,heap,39,,,882153599.0,ns,34
HeapVecComparison,heap,39,,,907954778.0,ns,35
HeapVecComparison,heap,39,,,931882182.0,ns,36
HeapVecComparison,heap,39,,,964896963.0,ns,37
HeapVecComparison,heap,39,,,989036985.0,ns,38
HeapVecComparison,heap,39,,,1013323075.0,ns,39
HeapVecComparison,heap,39,,,1038744781.0,ns,40
HeapVecComparison,heap,39,,,1064755814.0,ns,41
HeapVecComparison,heap,39,,,1091107256.0,ns,42
HeapVecComparison,heap,39,,,1117504975.0,ns,43
HeapVecComparison,heap,39,,,1143287308.0,ns,44
HeapVecComparison,heap,39,,,1169009179.0,ns,45
HeapVecComparison,heap,39,,,1193988317.0,ns,46
HeapVecComparison,heap,39,,,1218240280.0,ns,47
HeapVecComparison,heap,39,,,1251859265.0,ns,48
HeapVecComparison,heap,39,,,1273081886.0,ns,49
HeapVecComparison,heap,39,,,1298638155.0,ns,50
HeapVecComparison,heap,39,,,1324755908.0,ns,51
HeapVecComparison,heap,39,,,1351590545.0,ns,52
HeapVecComparison,heap,39,,,1373439373.0,ns,53
HeapVecComparison,heap,39,,,1407168603.0,ns,54
HeapVecComparison,heap,39,,,1430197603.0,ns,55
HeapVecComparison,heap,39,,,1458668870.0,ns,56
HeapVecComparison,heap,39,,,1483704093.0,ns,57
HeapVecComparison,heap,39,,,1509420113.0,ns,58
HeapVecComparison,heap,39,,,1533868205.0,ns,59
HeapVecComparison,heap,39,,,1559977603.0,ns,60
HeapVecComparison,heap,39,,,1589372432.0,ns,61
HeapVecComparison,heap,39,,,1611134225.0,ns,62
HeapVecComparison,heap,39,,,1636113862.0,ns,63
HeapVecComparison,heap,39,,,1665712386.0,ns,64
HeapVecComparison,heap,39,,,1706618820.0,ns,65
HeapVecComparison,heap,39,,,1714759692.0,ns,66
HeapVecComparison,heap,39,,,1744516361.0,ns,67
HeapVecComparison,heap,39,,,1771760787.0,ns,68
HeapVecComparison,heap,39,,,1791085729.0,ns,69
HeapVecComparison,heap,39,,,1817865715.0,ns,70
HeapVecComparison,heap,39,,,1848276269.0,ns,71
HeapVecComparison,heap,39,,,1878837750.0,ns,72
HeapVecComparison,heap,39,,,1897414306.0,ns,73
HeapVecComparison,heap,39,,,1924134080.0,ns,74
HeapVecComparison,heap,39,,,1948499836.0,ns,75
HeapVecComparison,heap,39,,,1976713751.0,ns,76
HeapVecComparison,heap,39,,,2007462031.0,ns,77
HeapVecComparison,heap,39,,,2027181713.0,ns,78
HeapVecComparison,heap,39,,,2057172981.0,ns,79
HeapVecComparison,heap,39,,,2079734234.0,ns,80
HeapVecComparison,heap,39,,,2104092487.0,ns,81
HeapVecComparison,heap,39,,,2134919843.0,ns,82
HeapVecComparison,heap,39,,,2161599843.0,ns,83
HeapVecComparison,heap,39,,,2192484657.0,ns,84
HeapVecComparison,heap,39,,,2210168440.0,ns,85
HeapVecComparison,heap,39,,,2234833647.0,ns,86
HeapVecComparison,heap,39,,,2262167162.0,ns,87
HeapVecComparison,heap,39,,,2285729142.0,ns,88
HeapVecComparison,heap,39,,,2318915535.0,ns,89
HeapVecComparison,heap,39,,,2344430316.0,ns,90
HeapVecComparison,heap,39,,,2372295649.0,ns,91
HeapVecComparison,heap,39,,,2401296288.0,ns,92
HeapVecComparison,heap,39,,,2425776310.0,ns,93
HeapVecComparison,heap,39,,,2450783210.0,ns,94
HeapVecComparison,heap,39,,,2469521921.0,ns,95
HeapVecComparison,heap,39,,,2495669741.0,ns,96
HeapVecComparison,heap,39,,,2518912901.0,ns,97
HeapVecComparison,heap,39,,,2548989100.0,ns,98
HeapVecComparison,heap,39,,,2571642256.0,ns,99
HeapVecComparison,heap,39,,,2598082913.0,ns,100
