group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
HeapVecComparison,heap,28,,,17658274.0,ns,1
HeapVecComparison,heap,28,,,35244764.0,ns,2
HeapVecComparison,heap,28,,,52709657.0,ns,3
HeapVecComparison,heap,28,,,70422421.0,ns,4
HeapVecComparison,heap,28,,,87976222.0,ns,5
HeapVecComparison,heap,28,,,105433218.0,ns,6
HeapVecComparison,heap,28,,,123044425.0,ns,7
HeapVecComparison,heap,28,,,140705815.0,ns,8
HeapVecComparison,heap,28,,,158083582.0,ns,9
HeapVecComparison,heap,28,,,175716731.0,ns,10
HeapVecComparison,heap,28,,,193269387.0,ns,11
HeapVecComparison,heap,28,,,210844064.0,ns,12
HeapVecComparison,heap,28,,,228372616.0,ns,13
HeapVecComparison,heap,28,,,246255951.0,ns,14
HeapVecComparison,heap,28,,,263481887.0,ns,15
HeapVecComparison,heap,28,,,280998894.0,ns,16
HeapVecComparison,heap,28,,,298771224.0,ns,17
HeapVecComparison,heap,28,,,315933968.0,ns,18
HeapVecComparison,heap,28,,,333893849.0,ns,19
HeapVecComparison,heap,28,,,351665045.0,ns,20
HeapVecComparison,heap,28,,,368671036.0,ns,21
HeapVecComparison,heap,28,,,386255873.0,ns,22
HeapVecComparison,heap,28,,,403949824.0,ns,23
HeapVecComparison,heap,28,,,421342329.0,ns,24
HeapVecComparison,heap,28,,,438105536.0,ns,25
HeapVecComparison,heap,28,,,454281700.0,ns,26
HeapVecComparison,heap,28,,,471487055.0,ns,27
HeapVecComparison,heap,28,,,489082160.0,ns,28
HeapVecComparison,heap,28,,,506937475.0,ns,29
HeapVecComparison,heap,28,,,524907584.0,ns,30
HeapVecComparison,heap,28,,,542008614.0,ns,31
HeapVecComparison,heap,28,,,559730937.0,ns,32
HeapVecComparison,heap,28,,,577169720.0,ns,33
HeapVecComparison,heap,28,,,595089255.0,ns,34
HeapVecComparison,heap,28,,,611901361.0,ns,35
HeapVecComparison,heap,28,,,629373388.0,ns,36
HeapVecComparison,heap,28,,,647315033.0,ns,37
HeapVecComparison,heap,28,,,664891164.0,ns,38
HeapVecComparison,heap,28,,,682045994.0,ns,39
HeapVecComparison,heap,28,,,699151692.0,ns,40
HeapVecComparison,heap,28,,,717095440.0,ns,41
HeapVecComparison,heap,28,,,734375306.0,ns,42
HeapVecComparison,heap,28,,,751513645.0,ns,43
HeapVecComparison,heap,28,,,769454149.0,ns,44
HeapVecComparison,heap,28,,,790900649.0,ns,45
HeapVecComparison,heap,28,,,804951548.0,ns,46
HeapVecComparison,heap,28,,,823108127.0,ns,47
HeapVecComparison,heap,28,,,838490652.0,ns,48
HeapVecComparison,heap,28,,,858612939.0,ns,49
HeapVecComparison,heap,28,,,875598641.0,ns,50
HeapVecComparison,heap,28,,,892156902.0,ns,51
HeapVecComparison,heap,28,,,910057503.0,ns,52
HeapVecComparison,heap,28,,,926952875.0,ns,53
HeapVecComparison,heap,28,,,944933565.0,ns,54
HeapVecComparison,heap,28,,,963186054.0,ns,55
HeapVecComparison,heap,28,,,980310376.0,ns,56
HeapVecComparison,heap,28,,,995136127.0,ns,57
HeapVecComparison,heap,28,,,1010853792.0,ns,58
HeapVecComparison,heap,28,,,1026372633.0,ns,59
HeapVecComparison,heap,28,,,1044580429.0,ns,60
HeapVecComparison,heap,28,,,1061611376.0,ns,61
HeapVecComparison,heap,28,,,1079859227.0,ns,62
HeapVecComparison,heap,28,,,1097396213.0,ns,63
HeapVecComparison,heap,28,,,1113806637.0,ns,64
HeapVecComparison,heap,28,,,1132747628.0,ns,65
HeapVecComparison,heap,28,,,1156078373.0,ns,66
HeapVecComparison,heap,28,,,1179313960.0,ns,67
HeapVecComparison,heap,28,,,1246918918.0,ns,68
HeapVecComparison,heap,28,,,1252747701.0,ns,69
HeapVecComparison,heap,28,,,1241080165.0,ns,70
HeapVecComparison,heap,28,,,1237609043.0,ns,71
HeapVecComparison,heap,28,,,1255744793.0,ns,72
HeapVecComparison,heap,28,,,1272886709.0,ns,73
HeapVecComparison,heap,28,,,1300350448.0,ns,74
HeapVecComparison,heap,28,,,1313234085.0,ns,75
HeapVecComparison,heap,28,,,1328892648.0,ns,76
HeapVecComparison,heap,28,,,1346318547.0,ns,77
HeapVecComparison,heap,28,,,1369061080.0,ns,78
HeapVecComparison,heap,28,,,1384980733.0,ns,79
HeapVecComparison,heap,28,,,1396145546.0,ns,80
HeapVecComparison,heap,28,,,1417213727.0,ns,81
HeapVecComparison,heap,28,,,1436820205.0,ns,82
HeapVecComparison,heap,28,,,1450765915.0,ns,83
HeapVecComparison,heap,28,,,1468406899.0,ns,84
HeapVecComparison,heap,28,,,1486472476.0,ns,85
HeapVecComparison,heap,28,,,1501516527.0,ns,86
HeapVecComparison,heap,28,,,1517205838.0,ns,87
HeapVecComparison,heap,28,,,1535069117.0,ns,88
HeapVecComparison,heap,28,,,1550095344.0,ns,89
HeapVecComparison,heap,28,,,1569181968.0,ns,90
HeapVecComparison,heap,28,,,1586338101.0,ns,91
HeapVecComparison,heap,28,,,1606600840.0,ns,92
HeapVecComparison,heap,28,,,1623888049.0,ns,93
HeapVecComparison,heap,28,,,1644829532.0,ns,94
HeapVecComparison,heap,28,,,1658823192.0,ns,95
HeapVecComparison,heap,28,,,1671428117.0,ns,96
HeapVecComparison,heap,28,,,1691435448.0,ns,97
HeapVecComparison,heap,28,,,1709473155.0,ns,98
HeapVecComparison,heap,28,,,1726617505.0,ns,99
HeapVecComparison,heap,28,,,1743712563.0,ns,100
