group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
HeapVecComparison,vec,18,,,3028772.0,ns,1
HeapVecComparison,vec,18,,,6051402.0,ns,2
HeapVecComparison,vec,18,,,9103537.0,ns,3
HeapVecComparison,vec,18,,,12139992.0,ns,4
HeapVecComparison,vec,18,,,15804919.0,ns,5
HeapVecComparison,vec,18,,,18207225.0,ns,6
HeapVecComparison,vec,18,,,21233610.0,ns,7
HeapVecComparison,vec,18,,,24259448.0,ns,8
HeapVecComparison,vec,18,,,27317443.0,ns,9
HeapVecComparison,vec,18,,,30909602.0,ns,10
HeapVecComparison,vec,18,,,33857863.0,ns,11
HeapVecComparison,vec,18,,,36855575.0,ns,12
HeapVecComparison,vec,18,,,39246221.0,ns,13
HeapVecComparison,vec,18,,,42418492.0,ns,14
HeapVecComparison,vec,18,,,45124758.0,ns,15
HeapVecComparison,vec,18,,,49284210.0,ns,16
HeapVecComparison,vec,18,,,51860132.0,ns,17
HeapVecComparison,vec,18,,,54528739.0,ns,18
HeapVecComparison,vec,18,,,57325535.0,ns,19
HeapVecComparison,vec,18,,,60602883.0,ns,20
HeapVecComparison,vec,18,,,63049371.0,ns,21
HeapVecComparison,vec,18,,,65981251.0,ns,22
HeapVecComparison,vec,18,,,69017458.0,ns,23
HeapVecComparison,vec,18,,,72048844.0,ns,24
HeapVecComparison,vec,18,,,75470402.0,ns,25
HeapVecComparison,vec,18,,,77965642.0,ns,26
HeapVecComparison,vec,18,,,80898624.0,ns,27
HeapVecComparison,vec,18,,,84080363.0,ns,28
HeapVecComparison,vec,18,,,87267411.0,ns,29
HeapVecComparison,vec,18,,,89919095.0,ns,30
HeapVecComparison,vec,18,,,92993713.0,ns,31
HeapVecComparison,vec,18,,,95890747.0,ns,32
HeapVecComparison,vec,18,,,98981897.0,ns,33
HeapVecComparison,vec,18,,,101925938.0,ns,34
HeapVecComparison,vec,18,,,105460099.0,ns,35
HeapVecComparison,vec,18,,,107900828.0,ns,36
HeapVecComparison,vec,18,,,110958362.0,ns,37
HeapVecComparison,vec,18,,,113940056.0,ns,38
HeapVecComparison,vec,18,,,116844744.0,ns,39
HeapVecComparison,vec,18,,,120158872.0,ns,40
HeapVecComparison,vec,18,,,122907298.0,ns,41
HeapVecComparison,vec,18,,,126020878.0,ns,42
HeapVecComparison,vec,18,,,128884018.0,ns,43
HeapVecComparison,vec,18,,,131862155.0,ns,44
HeapVecComparison,vec,18,,,134883403.0,ns,45
HeapVecComparison,vec,18,,,137954944.0,ns,46
HeapVecComparison,vec,18,,,141022169.0,ns,47
HeapVecComparison,vec,18,,,143824505.0,ns,48
HeapVecComparison,vec,18,,,146988029.0,ns,49
HeapVecComparison,vec,18,,,149998417.0,ns,50
HeapVecComparison,vec,18,,,153229958.0,ns,51
HeapVecComparison,vec,18,,,156095022.0,ns,52
HeapVecComparison,vec,18,,,158955680.0,ns,53
HeapVecComparison,vec,18,,,161841993.0,ns,54
HeapVecComparison,vec,18,,,164902985.0,ns,55
HeapVecComparison,vec,18,,,168335304.0,ns,56
HeapVecComparison,vec,18,,,172103342.0,ns,57
HeapVecComparison,vec,18,,,174436068.0,ns,58
HeapVecComparison,vec,18,,,177841335.0,ns,59
HeapVecComparison,vec,18,,,179766597.0,ns,60
HeapVecComparison,vec,18,,,182930664.0,ns,61
HeapVecComparison,vec,18,,,185907246.0,ns,62
HeapVecComparison,vec,18,,,189341138.0,ns,63
HeapVecComparison,vec,18,,,191894627.0,ns,64
HeapVecComparison,vec,18,,,194762116.0,ns,65
HeapVecComparison,vec,18,,,197930310.0,ns,66
HeapVecComparison,vec,18,,,201150962.0,ns,67
HeapVecComparison,vec,18,,,204383555.0,ns,68
HeapVecComparison,vec,18,,,206871523.0,ns,69
HeapVecComparison,vec,18,,,209704918.0,ns,70
HeapVecComparison,vec,18,,,212890452.0,ns,71
HeapVecComparison,vec,18,,,215832621.0,ns,72
HeapVecComparison,vec,18,,,218754624.0,ns,73
HeapVecComparison,vec,18,,,222462800.0,ns,74
HeapVecComparison,vec,18,,,224782711.0,ns,75
HeapVecComparison,vec,18,,,228129500.0,ns,76
HeapVecComparison,vec,18,,,230728284.0,ns,77
HeapVecComparison,vec,18,,,233864146.0,ns,78
HeapVecComparison,vec,18,,,236835291.0,ns,79
HeapVecComparison,vec,18,,,240352588.0,ns,80
HeapVecComparison,vec,18,,,242765795.0,ns,81
HeapVecComparison,vec,18,,,245781964.0,ns,82
HeapVecComparison,vec,18,,,248692552.0,ns,83
HeapVecComparison,vec,18,,,253276342.0,ns,84
HeapVecComparison,vec,18,,,255139176.0,ns,85
HeapVecComparison,vec,18,,,257824242.0,ns,86
HeapVecComparison,vec,18,,,260855529.0,ns,87
HeapVecComparison,vec,18,,,263942159.0,ns,88
HeapVecComparison,vec,18,,,266712014.0,ns,89
HeapVecComparison,vec,18,,,269758850.0,ns,90
HeapVecComparison,vec,18,,,273972434.0,ns,91
HeapVecComparison,vec,18,,,288651030.0,ns,92
HeapVecComparison,vec,18,,,286339663.0,ns,93
HeapVecComparison,vec,18,,,288032870.0,ns,94
HeapVecComparison,vec,18,,,290915828.0,ns,95
HeapVecComparison,vec,18,,,293779569.0,ns,96
HeapVecComparison,vec,18,,,296566357.0,ns,97
HeapVecComparison,vec,18,,,299757583.0,ns,98
HeapVecComparison,vec,18,,,302713929.0,ns,99
HeapVecComparison,vec,18,,,305540102.0,ns,100
