group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
HeapVecComparison,vec,29,,,7182845.0,ns,1
HeapVecComparison,vec,29,,,14382188.0,ns,2
HeapVecComparison,vec,29,,,21715805.0,ns,3
HeapVecComparison,vec,29,,,28630357.0,ns,4
HeapVecComparison,vec,29,,,35729213.0,ns,5
HeapVecComparison,vec,29,,,42803634.0,ns,6
HeapVecComparison,vec,29,,,49948767.0,ns,7
HeapVecComparison,vec,29,,,57280710.0,ns,8
HeapVecComparison,vec,29,,,64405898.0,ns,9
HeapVecComparison,vec,29,,,71244153.0,ns,10
HeapVecComparison,vec,29,,,78869238.0,ns,11
HeapVecComparison,vec,29,,,86113396.0,ns,12
HeapVecComparison,vec,29,,,93354480.0,ns,13
HeapVecComparison,vec,29,,,101954664.0,ns,14
HeapVecComparison,vec,29,,,108703102.0,ns,15
HeapVecComparison,vec,29,,,114179455.0,ns,16
HeapVecComparison,vec,29,,,121282259.0,ns,17
HeapVecComparison,vec,29,,,128483248.0,ns,18
HeapVecComparison,vec,29,,,135381827.0,ns,19
HeapVecComparison,vec,29,,,142561466.0,ns,20
HeapVecComparison,vec,29,,,149749409.0,ns,21
HeapVecComparison,vec,29,,,157284453.0,ns,22
HeapVecComparison,vec,29,,,168049128.0,ns,23
HeapVecComparison,vec,29,,,176279394.0,ns,24
HeapVecComparison,vec,29,,,180091627.0,ns,25
HeapVecComparison,vec,29,,,186223490.0,ns,26
HeapVecComparison,vec,29,,,192932374.0,ns,27
HeapVecComparison,vec,29,,,199609991.0,ns,28
HeapVecComparison,vec,29,,,207117874.0,ns,29
HeapVecComparison,vec,29,,,214409954.0,ns,30
HeapVecComparison,vec,29,,,221334031.0,ns,31
HeapVecComparison,vec,29,,,228238734.0,ns,32
HeapVecComparison,vec,29,,,235583322.0,ns,33
HeapVecComparison,vec,29,,,242988242.0,ns,34
HeapVecComparison,vec,29,,,249398148.0,ns,35
HeapVecComparison,vec,29,,,257008853.0,ns,36
HeapVecComparison,vec,29,,,263859513.0,ns,37
HeapVecComparison,vec,29,,,271346548.0,ns,38
HeapVecComparison,vec,29,,,277825052.0,ns,39
HeapVecComparison,vec,29,,,287120458.0,ns,40
HeapVecComparison,vec,29,,,293674682.0,ns,41
HeapVecComparison,vec,29,,,299993967.0,ns,42
HeapVecComparison,vec,29,,,307384972.0,ns,43
HeapVecComparison,vec,29,,,314283251.0,ns,44
HeapVecComparison,vec,29,,,321614946.0,ns,45
HeapVecComparison,vec,29,,,328637266.0,ns,46
HeapVecComparison,vec,29,,,335562751.0,ns,47
HeapVecComparison,vec,29,,,342742206.0,ns,48
HeapVecComparison,vec,29,,,350085762.0,ns,49
HeapVecComparison,vec,29,,,357368243.0,ns,50
HeapVecComparison,vec,29,,,364514760.0,ns,51
HeapVecComparison,vec,29,,,371305627.0,ns,52
HeapVecComparison,vec,29,,,378821307.0,ns,53
HeapVecComparison,vec,29,,,385629147.0,ns,54
HeapVecComparison,vec,29,,,392615653.0,ns,55
HeapVecComparison,vec,29,,,399612437.0,ns,56
HeapVecComparison,vec,29,,,406746880.0,ns,57
HeapVecComparison,vec,29,,,414056101.0,ns,58
HeapVecComparison,vec,29,,,421632053.0,ns,59
HeapVecComparison,vec,29,,,428572202.0,ns,60
HeapVecComparison,vec,29,,,435861095.0,ns,61
HeapVecComparison,vec,29,,,442462790.0,ns,62
HeapVecComparison,vec,29,,,449858742.0,ns,63
HeapVecComparison,vec,29,,,456104500.0,ns,64
HeapVecComparison,vec,29,,,464031589.0,ns,65
HeapVecComparison,vec,29,,,473074712.0,ns,66
HeapVecComparison,vec,29,,,478212992.0,ns,67
HeapVecComparison,vec,29,,,485458393.0,ns,68
HeapVecComparison,vec,29,,,492586454.0,ns,69
HeapVecComparison,vec,29,,,500114515.0,ns,70
HeapVecComparison,vec,29,,,508929821.0,ns,71
HeapVecComparison,vec,29,,,513635849.0,ns,72
HeapVecComparison,vec,29,,,520839432.0,ns,73
HeapVecComparison,vec,29,,,528037435.0,ns,74
HeapVecComparison,vec,29,,,535320678.0,ns,75
HeapVecComparison,vec,29,,,542276906.0,ns,76
HeapVecComparison,vec,29,,,549313254.0,ns,77
HeapVecComparison,vec,29,,,556575488.0,ns,78
HeapVecComparison,vec,29,,,563890712.0,ns,79
HeapVecComparison,vec,29,,,570312146.0,ns,80
HeapVecComparison,vec,29,,,577615688.0,ns,81
HeapVecComparison,vec,29,,,584788081.0,ns,82
HeapVecComparison,vec,29,,,591535709.0,ns,83
HeapVecComparison,vec,29,,,599045537.0,ns,84
HeapVecComparison,vec,29,,,608858554.0,ns,85
HeapVecComparison,vec,29,,,613861770.0,ns,86
HeapVecComparison,vec,29,,,621201318.0,ns,87
HeapVecComparison,vec,29,,,628183965.0,ns,88
HeapVecComparison,vec,29,,,635156265.0,ns,89
HeapVecComparison,vec,29,,,642585731.0,ns,90
HeapVecComparison,vec,29,,,649603937.0,ns,91
HeapVecComparison,vec,29,,,656788194.0,ns,92
HeapVecComparison,vec,29,,,663898482.0,ns,93
HeapVecComparison,vec,29,,,671224844.0,ns,94
HeapVecComparison,vec,29,,,678219998.0,ns,95
HeapVecComparison,vec,29,,,685144826.0,ns,96
HeapVecComparison,vec,29,,,692333111.0,ns,97
HeapVecComparison,vec,29,,,699431606.0,ns,98
HeapVecComparison,vec,29,,,706256911.0,ns,99
HeapVecComparison,vec,29,,,713101129.0,ns,100
