group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
HeapVecComparison,vec,17,,,2723589.0,ns,1
HeapVecComparison,vec,17,,,5457859.0,ns,2
HeapVecComparison,vec,17,,,8167190.0,ns,3
HeapVecComparison,vec,17,,,10894247.0,ns,4
HeapVecComparison,vec,17,,,13558063.0,ns,5
HeapVecComparison,vec,17,,,16256084.0,ns,6
HeapVecComparison,vec,17,,,18973732.0,ns,7
HeapVecComparison,vec,17,,,21708091.0,ns,8
HeapVecComparison,vec,17,,,24408166.0,ns,9
HeapVecComparison,vec,17,,,27101168.0,ns,10
HeapVecComparison,vec,17,,,29855315.0,ns,11
HeapVecComparison,vec,17,,,32619649.0,ns,12
HeapVecComparison,vec,17,,,35290108.0,ns,13
HeapVecComparison,vec,17,,,37976520.0,ns,14
HeapVecComparison,vec,17,,,40678317.0,ns,15
HeapVecComparison,vec,17,,,43423195.0,ns,16
HeapVecComparison,vec,17,,,46146305.0,ns,17
HeapVecComparison,vec,17,,,48861047.0,ns,18
HeapVecComparison,vec,17,,,51543428.0,ns,19
HeapVecComparison,vec,17,,,54328172.0,ns,20
HeapVecComparison,vec,17,,,57056379.0,ns,21
HeapVecComparison,vec,17,,,59701642.0,ns,22
HeapVecComparison,vec,17,,,62456170.0,ns,23
HeapVecComparison,vec,17,,,65135344.0,ns,24
HeapVecComparison,vec,17,,,67873812.0,ns,25
HeapVecComparison,vec,17,,,70602220.0,ns,26
HeapVecComparison,vec,17,,,73277158.0,ns,27
HeapVecComparison,vec,17,,,76036364.0,ns,28
HeapVecComparison,vec,17,,,78737480.0,ns,29
HeapVecComparison,vec,17,,,81422619.0,ns,30
HeapVecComparison,vec,17,,,84150995.0,ns,31
HeapVecComparison,vec,17,,,86883792.0,ns,32
HeapVecComparison,vec,17,,,89617210.0,ns,33
HeapVecComparison,vec,17,,,92396773.0,ns,34
HeapVecComparison,vec,17,,,95110564.0,ns,35
HeapVecComparison,vec,17,,,97721251.0,ns,36
HeapVecComparison,vec,17,,,100483563.0,ns,37
HeapVecComparison,vec,17,,,103225516.0,ns,38
HeapVecComparison,vec,17,,,105962061.0,ns,39
HeapVecComparison,vec,17,,,108561096.0,ns,40
HeapVecComparison,vec,17,,,111308729.0,ns,41
HeapVecComparison,vec,17,,,113986664.0,ns,42
HeapVecComparison,vec,17,,,116808917.0,ns,43
HeapVecComparison,vec,17,,,119996306.0,ns,44
HeapVecComparison,vec,17,,,122149396.0,ns,45
HeapVecComparison,vec,17,,,124882833.0,ns,46
HeapVecComparison,vec,17,,,127558301.0,ns,47
HeapVecComparison,vec,17,,,130367532.0,ns,48
HeapVecComparison,vec,17,,,132846181.0,ns,49
HeapVecComparison,vec,17,,,135775706.0,ns,50
HeapVecComparison,vec,17,,,138494016.0,ns,51
HeapVecComparison,vec,17,,,141268780.0,ns,52
HeapVecComparison,vec,17,,,143864651.0,ns,53
HeapVecComparison,vec,17,,,146589302.0,ns,54
HeapVecComparison,vec,17,,,149395003.0,ns,55
HeapVecComparison,vec,17,,,152027363.0,ns,56
HeapVecComparison,vec,17,,,154788392.0,ns,57
HeapVecComparison,vec,17,,,157487013.0,ns,58
HeapVecComparison,vec,17,,,160166120.0,ns,59
HeapVecComparison,vec,17,,,162930766.0,ns,60
HeapVecComparison,vec,17,,,165652100.0,ns,61
HeapVecComparison,vec,17,,,168280361.0,ns,62
HeapVecComparison,vec,17,,,171081525.0,ns,63
HeapVecComparison,vec,17,,,173807700.0,ns,64
HeapVecComparison,vec,17,,,176393679.0,ns,65
HeapVecComparison,vec,17,,,179197139.0,ns,66
HeapVecComparison,vec,17,,,181974749.0,ns,67
HeapVecComparison,vec,17,,,184426570.0,ns,68
HeapVecComparison,vec,17,,,187273569.0,ns,69
HeapVecComparison,vec,17,,,189943328.0,ns,70
HeapVecComparison,vec,17,,,192695158.0,ns,71
HeapVecComparison,vec,17,,,195438806.0,ns,72
HeapVecComparison,vec,17,,,198166022.0,ns,73
HeapVecComparison,vec,17,,,200894942.0,ns,74
HeapVecComparison,vec,17,,,203641101.0,ns,75
HeapVecComparison,vec,17,,,206249856.0,ns,76
HeapVecComparison,vec,17,,,208998152.0,ns,77
HeapVecComparison,vec,17,,,211523038.0,ns,78
HeapVecComparison,vec,17,,,214539065.0,ns,79
HeapVecComparison,vec,17,,,217419760.0,ns,80
HeapVecComparison,vec,17,,,219793120.0,ns,81
HeapVecComparison,vec,17,,,222443233.0,ns,82
HeapVecComparison,vec,17,,,225422020.0,ns,83
HeapVecComparison,vec,17,,,228223346.0,ns,84
HeapVecComparison,vec,17,,,230615653.0,ns,85
HeapVecComparison,vec,17,,,233481159.0,ns,86
HeapVecComparison,vec,17,,,236106742.0,ns,87
HeapVecComparison,vec,17,,,238917577.0,ns,88
HeapVecComparison,vec,17,,,241475164.0,ns,89
HeapVecComparison,vec,17,,,244212990.0,ns,90
HeapVecComparison,vec,17,,,246953752.0,ns,91
HeapVecComparison,vec,17,,,249858890.0,ns,92
HeapVecComparison,vec,17,,,252312333.0,ns,93
HeapVecComparison,vec,17,,,255059687.0,ns,94
HeapVecComparison,vec,17,,,258154161.0,ns,95
HeapVecComparison,vec,17,,,262724205.0,ns,96
HeapVecComparison,vec,17,,,264692776.0,ns,97
HeapVecComparison,vec,17,,,266607329.0,ns,98
HeapVecComparison,vec,17,,,269189823.0,ns,99
HeapVecComparison,vec,17,,,272060768.0,ns,100
