group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
HeapVecComparison,heap,3,,,1122276.0,ns,1
HeapVecComparison,heap,3,,,2245744.0,ns,2
HeapVecComparison,heap,3,,,3344643.0,ns,3
HeapVecComparison,heap,3,,,4481726.0,ns,4
HeapVecComparison,heap,3,,,5539332.0,ns,5
HeapVecComparison,heap,3,,,6677636.0,ns,6
HeapVecComparison,heap,3,,,7753294.0,ns,7
HeapVecComparison,heap,3,,,8894605.0,ns,8
HeapVecComparison,heap,3,,,9950366.0,ns,9
HeapVecComparison,heap,3,,,11065728.0,ns,10
HeapVecComparison,heap,3,,,12202269.0,ns,11
HeapVecComparison,heap,3,,,13340916.0,ns,12
HeapVecComparison,heap,3,,,14455116.0,ns,13
HeapVecComparison,heap,3,,,15536434.0,ns,14
HeapVecComparison,heap,3,,,16590111.0,ns,15
HeapVecComparison,heap,3,,,17689784.0,ns,16
HeapVecComparison,heap,3,,,18810677.0,ns,17
HeapVecComparison,heap,3,,,19855576.0,ns,18
HeapVecComparison,heap,3,,,20962953.0,ns,19
HeapVecComparison,heap,3,,,22089958.0,ns,20
HeapVecComparison,heap,3,,,23169422.0,ns,21
HeapVecComparison,heap,3,,,24257074.0,ns,22
HeapVecComparison,heap,3,,,25506667.0,ns,23
HeapVecComparison,heap,3,,,26617090.0,ns,24
HeapVecComparison,heap,3,,,27696084.0,ns,25
HeapVecComparison,heap,3,,,28775739.0,ns,26
HeapVecComparison,heap,3,,,29764935.0,ns,27
HeapVecComparison,heap,3,,,30895045.0,ns,28
HeapVecComparison,heap,3,,,31982836.0,ns,29
HeapVecComparison,heap,3,,,33131100.0,ns,30
HeapVecComparison,heap,3,,,34321983.0,ns,31
HeapVecComparison,heap,3,,,35371141.0,ns,32
HeapVecComparison,heap,3,,,36516942.0,ns,33
HeapVecComparison,heap,3,,,37415525.0,ns,34
HeapVecComparison,heap,3,,,38568089.0,ns,35
HeapVecComparison,heap,3,,,39731089.0,ns,36
HeapVecComparison,heap,3,,,40885486.0,ns,37
HeapVecComparison,heap,3,,,41968467.0,ns,38
HeapVecComparison,heap,3,,,42975005.0,ns,39
HeapVecComparison,heap,3,,,44189544.0,ns,40
HeapVecComparison,heap,3,,,45374085.0,ns,41
HeapVecComparison,heap,3,,,46377588.0,ns,42
HeapVecComparison,heap,3,,,47532284.0,ns,43
HeapVecComparison,heap,3,,,48608112.0,ns,44
HeapVecComparison,heap,3,,,49745746.0,ns,45
HeapVecComparison,heap,3,,,50814832.0,ns,46
HeapVecComparison,heap,3,,,51888414.0,ns,47
HeapVecComparison,heap,3,,,53028305.0,ns,48
HeapVecComparison,heap,3,,,54376632.0,ns,49
HeapVecComparison,heap,3,,,55354348.0,ns,50
HeapVecComparison,heap,3,,,56368660.0,ns,51
HeapVecComparison,heap,3,,,57438016.0,ns,52
HeapVecComparison,heap,3,,,58628849.0,ns,53
HeapVecComparison,heap,3,,,59701582.0,ns,54
HeapVecComparison,heap,3,,,60747023.0,ns,55
HeapVecComparison,heap,3,,,61890328.0,ns,56
HeapVecComparison,heap,3,,,63129172.0,ns,57
HeapVecComparison,heap,3,,,64174792.0,ns,58
HeapVecComparison,heap,3,,,65208452.0,ns,59
HeapVecComparison,heap,3,,,66294420.0,ns,60
HeapVecComparison,heap,3,,,67369105.0,ns,61
HeapVecComparison,heap,3,,,68513282.0,ns,62
HeapVecComparison,heap,3,,,69808260.0,ns,63
HeapVecComparison,heap,3,,,70708870.0,ns,64
HeapVecComparison,heap,3,,,72102815.0,ns,65
HeapVecComparison,heap,3,,,72906453.0,ns,66
HeapVecComparison,heap,3,,,74061719.0,ns,67
HeapVecComparison,heap,3,,,75154801.0,ns,68
HeapVecComparison,heap,3,,,76176877.0,ns,69
HeapVecComparison,heap,3,,,77304833.0,ns,70
HeapVecComparison,heap,3,,,78578011.0,ns,71
HeapVecComparison,heap,3,,,79607863.0,ns,72
HeapVecComparison,heap,3,,,80617358.0,ns,73
HeapVecComparison,heap,3,,,81731447.0,ns,74
HeapVecComparison,heap,3,,,82899578.0,ns,75
HeapVecComparison,heap,3,,,84025310.0,ns,76
HeapVecComparison,heap,3,,,85268503.0,ns,77
HeapVecComparison,heap,3,,,86413078.0,ns,78
HeapVecComparison,heap,3,,,87257132.0,ns,79
HeapVecComparison,heap,3,,,88329144.0,ns,80
HeapVecComparison,heap,3,,,89351812.0,ns,81
HeapVecComparison,heap,3,,,90625721.0,ns,82
HeapVecComparison,heap,3,,,91848445.0,ns,83
HeapVecComparison,heap,3,,,92723957.0,ns,84
HeapVecComparison,heap,3,,,93929729.0,ns,85
HeapVecComparison,heap,3,,,95006840.0,ns,86
HeapVecComparison,heap,3,,,96080644.0,ns,87
HeapVecComparison,heap,3,,,97047098.0,ns,88
HeapVecComparison,heap,3,,,98326095.0,ns,89
HeapVecComparison,heap,3,,,99391125.0,ns,90
HeapVecComparison,heap,3,,,100688948.0,ns,91
HeapVecComparison,heap,3,,,101657536.0,ns,92
HeapVecComparison,heap,3,,,102805559.0,ns,93
HeapVecComparison,heap,3,,,103818740.0,ns,94
HeapVecComparison,heap,3,,,104738295.0,ns,95
HeapVecComparison,heap,3,,,105874736.0,ns,96
HeapVecComparison,heap,3,,,106963839.0,ns,97
HeapVecComparison,heap,3,,,108345591.0,ns,98
HeapVecComparison,heap,3,,,109248575.0,ns,99
HeapVecComparison,heap,3,,,110438538.0,ns,100
